tick,timestamp,cell0_load,cell1_load,cell2_load,cell0_throughput,cell1_throughput,cell2_throughput,cell0_ue_count,cell1_ue_count,cell2_ue_count,cell0_avg_sinr,cell1_avg_sinr,cell2_avg_sinr,system_throughput,system_avg_sinr,system_avg_latency_ms,handover_count,handover_rate,packet_loss_rate,is_congested,congestion_level
5454,5454.0,0.32,0.29,0.5,417.76199915144946,460.6820570813623,586.4253915231222,5,6,9,11.606925096791176,12.069995426872127,8.791892778526863,1464.8694477559343,10.479081652596522,20.957668985422337,0,0.0,0.0,0,0.5
5455,5455.0,0.32,0.29,0.5,420.5655689734282,461.7220456803153,585.2525536834958,5,6,9,11.697181336303812,11.996634943103887,8.76291337839259,1467.5401683372393,10.466596837283783,20.972511167631115,0,0.0,0.0,0,0.5
5456,5456.0,0.32,0.29,0.5,423.4141774717456,462.7517101702551,584.1169720329199,5,6,9,11.78859303275679,11.92181271875723,8.734200809226293,1470.2828596749205,10.454082437968196,20.991454561370468,0,0.0,0.0,0,0.5
5457,5457.0,0.32,0.29,0.5,426.3096329404705,463.770733895603,583.0185567124531,5,6,9,11.88121589273113,11.846353450366394,8.705754343374783,1473.0989235485267,10.441799462811353,21.014550257305253,0,0.0,0.0,0,0.5
5458,5458.0,0.32,0.29,0.5,429.2538670738307,464.7788009785947,581.9571967655278,5,6,9,11.975109275892564,11.770905415131486,8.677573238758459,1475.9898648179533,10.429956900953893,21.041853625002286,0,0.0,0.0,0,0.5
5459,5459.0,0.32,0.29,0.5,432.24894481164176,465.7755966204802,580.9327599886926,5,6,9,12.07033648953361,11.69596760878604,8.649656739689974,1478.9573014208147,10.418719937879702,21.073424334762368,0,0.0,0.0,0,0.5
5460,5460.0,0.32,0.29,0.5,431.56577464374277,465.054798147754,581.4713824988137,5,6,9,12.050215776737868,11.52852931755176,8.663158415903231,1478.0919552903104,10.369534026606448,21.048359691422757,0,0.0,0.0,0,0.5
5461,5461.0,0.32,0.32,0.47,430.93856880031916,482.6210466734749,563.7860735767028,5,7,8,12.031698845526247,9.669609476045862,9.829819722846477,1477.3456890504967,10.324215917136204,21.018351465663958,1,0.05,0.0,0,0.47
5462,5462.0,0.32,0.32,0.47,430.36161701211665,482.12231736902214,564.5662418298638,5,7,8,12.014614090325395,9.550430099346553,9.8538652360585,1477.0501762110027,10.287850151776043,20.93269312250479,0,0.0,0.0,0,0.47
5463,5463.0,0.32,0.32,0.47,429.8289586267312,481.6291531519404,565.352095523477,5,7,8,11.998782324906433,9.437401065210992,9.877786831457982,1476.8102073021485,10.253900686633648,20.849675357709746,0,0.0,0.0,0,0.47
5464,5464.0,0.32,0.32,0.47,429.33434247462606,481.1416330823942,566.1434822122847,5,7,8,11.984015573179727,9.329920725336649,9.901584866102358,1476.6194577693047,10.2221100936037,20.769259337027442,0,0.0,0.0,0,0.47
5465,5465.0,0.32,0.32,0.47,428.87118950889055,480.65984339778066,566.9402506089104,5,7,8,11.970115943423258,9.2274714686581,9.92525969283247,1476.4712835155817,10.192247877019138,20.69140945389747,0,0.0,0.0,0,0.47
5466,5466.0,0.32,0.32,0.47,428.43255939189896,479.0631979542699,567.7422508013858,5,7,8,11.956874621256025,9.129604825229428,9.948811661739004,1475.2380081475546,10.164105008839908,20.617511281779176,0,0.0,0.0,0,0.47
5467,5467.0,0.32,0.32,0.47,428.01112247925084,474.4531042005883,568.5493344611541,5,7,8,11.944071025013269,9.035929718608056,9.972241121610917,1471.0135611409933,10.137489606410506,20.550079885152705,0,0.0,0.0,0,0.47
5468,5468.0,0.32,0.32,0.47,427.5991389367164,470.0299440059383,569.3613550415764,5,7,8,11.931472175770338,8.946103102815583,9.995548421365097,1466.990437984231,10.112223498474076,20.485110313478994,0,0.0,0.0,0,0.47
5469,5469.0,0.32,0.32,0.47,427.1884470009288,465.77975430722415,570.1781679670249,5,7,8,11.918832342541549,8.859822427171187,10.018733911457314,1463.146369275178,10.088139499728229,20.42258257461013,0,0.0,0.0,0,0.47
5470,5470.0,0.32,0.32,0.47,426.7704626334539,461.69017617164474,570.9996308126639,5,7,8,11.90589303037242,8.776819517851978,10.041797945273832,1459.4602696177624,10.06507926695083,20.36247908484608,0,0.0,0.0,0,0.47
5471,5471.0,0.32,0.32,0.47,426.3361929864639,457.75022159215644,571.8256034750493,5,7,8,11.89238338412012,8.696855568775108,10.064740880503205,1455.9120180536697,10.0428916473026,20.304784627676977,0,0.0,0.0,0,0.47
5472,5472.0,0.32,0.32,0.47,425.87626615465535,453.9500810666487,572.6559483337055,5,7,8,11.878021082416575,8.619717009333632,10.087563080487794,1452.4822955550098,10.021431456066031,20.249486301273883,0,0.0,0.0,0,0.47
5473,5473.0,0.32,0.32,0.47,425.38097958424146,450.28096369791297,573.490530403843,5,7,8,11.86251379318559,8.545212071324228,10.11026491555404,1449.1524736859972,10.000558639481493,20.19657345478434,0,0.0,0.0,0,0.47
5474,5474.0,0.32,0.32,0.47,424.84036919554393,446.7349634373795,574.329217480421,5,7,8,11.845561252625984,8.473167917955843,10.13284676432104,1445.9045501133446,9.980137790169458,20.14603761341748,0,0.0,0.0,0,0.47
5475,5475.0,0.32,0.32,0.47,424.2443007046184,443.304946505937,575.1718802737507,5,7,8,11.826858012383571,8.403428228153286,10.155309014986415,1442.721127484306,9.96003798894411,20.097872392447552,0,0.0,0.0,0,0.47
5476,5476.0,0.32,0.32,0.47,423.5825837680633,439.98445609058314,576.018392536865,5,7,8,11.806096873710695,8.335851152278943,10.17765206658874,1439.5854323955114,9.940132948360802,20.052073400609967,0,0.0,0.0,0,0.47
5477,5477.0,0.32,0.32,0.47,422.84510841373964,436.7676312279837,576.8686311848704,5,7,8,11.782972992452576,8.270307572862233,10.199876330245365,1436.4813708265935,9.92030143071307,20.008638133900064,0,0.0,0.0,0,0.47
5478,5478.0,0.32,0.32,0.47,422.02200178384726,433.64854453118136,577.7224764065277,5,7,8,11.757188595466634,8.206663560566948,10.221982230364958,1433.3930227215565,9.900422287211072,19.96758013172238,0,0.0,0.0,0,0.47
5479,5479.0,0.32,0.32,0.47,421.10380157567727,430.62406834465895,578.5798117682846,5,7,8,11.728458199681322,8.144858336214686,10.243970205833415,1430.3076816886205,9.880403049928837,19.928858430727214,0,0.0,0.0,0,0.47
5480,5480.0,0.32,0.32,0.47,420.0816408395141,427.6934263530255,579.440524311016,5,7,8,11.696514173050948,8.084892138682125,10.265840711172352,1427.2155915035555,9.860177076270423,19.892388211491227,0,0.0,0.0,0,0.47
5481,5481.0,0.32,0.32,0.47,418.94743714987305,424.85229908039156,580.3045046396987,5,7,8,11.661112427197335,8.026667069183155,10.287594217668847,1424.1042408699634,9.839649268080978,19.858180484883995,0,0.0,0.0,0,0.47
5482,5482.0,0.32,0.32,0.47,417.69407780649294,422.0966946942075,581.1716470062717,5,7,8,11.622037990598454,7.970092249630083,10.309231214475444,1420.9624195069719,9.818734270810317,19.82624742315817,0,0.0,0.0,0,0.47
5483,5483.0,0.32,0.32,0.47,416.3155918552802,419.42291507278384,582.0418493859187,5,7,8,11.57911018510903,7.915083095182145,10.330752209679321,1417.7803563139828,9.797357513462737,19.796602272370116,0,0.0,0.0,0,0.47
5484,5484.0,0.32,0.32,0.47,414.8072995318224,416.8275260349325,582.9150135470011,5,7,8,11.532187122951651,7.861560676348618,10.352157731339252,1414.549839113756,9.775456109995629,19.76925928190766,0,0.0,0.0,0,0.47
5485,5485.0,0.32,0.32,0.47,413.16593034412546,414.30733112891426,583.7910451148857,5,7,8,11.48116925980022,7.80945115768453,10.373448328489562,1411.2643065879254,9.752979551535464,19.74423365609878,0,0.0,0.0,0,0.47
5486,5486.0,0.32,0.32,0.47,411.389702455088,411.85934847726514,584.6698536298807,5,7,8,11.426001783039894,7.758685302253396,10.394624572109604,1407.9189045622338,9.729890130392505,19.721541532107825,0,0.0,0.0,0,0.47
5487,5487.0,0.32,0.32,0.47,409.47835821338373,409.48079025517814,585.5513525995063,5,7,8,11.366675680154536,7.709198032774672,10.415687056057834,1404.5105010680682,9.706163053932903,19.701199987181166,0,0.0,0.0,0,0.47
5488,5488.0,0.32,0.32,0.47,407.4331534165473,407.16904444672815,586.4354595453165,5,7,8,11.303227414524073,7.660928041805164,10.436636397969371,1401.037657408592,9.681786227450576,19.68322707687795,0,0.0,0.0,0,0.47
5489,5489.0,0.32,0.32,0.47,405.256800887728,404.92165857808425,587.3220960444687,5,7,8,11.235737226148212,7.613817444482395,10.457473240115826,1397.5005555102814,9.656759708152222,19.66764190435178,0,0.0,0.0,0,0.47
5490,5490.0,0.32,0.32,0.47,402.9080092638808,404.22616707401994,589.0200068859631,5,7,8,11.16122866345982,7.592178648518482,10.492861011969813,1396.1541832238638,9.644714097634349,19.700914785715508,0,0.0,0.0,0,0.47
5491,5491.0,0.32,0.32,0.47,400.5072979055386,403.54295323647307,590.7239744185207,5,7,8,11.085094660745716,7.570559692470616,10.528303973098357,1394.7742255605324,9.632291146790488,19.736216246228448,0,0.0,0.0,0,0.47
5492,5492.0,0.32,0.32,0.47,398.06031620195176,402.87228687694875,592.4340458915144,5,7,8,11.007506992974212,7.548965158393436,10.563803920882677,1393.366648970415,9.619536122034326,19.773538231433324,0,0.0,0.0,0,0.47
5493,5493.0,0.32,0.32,0.47,395.5722240126884,402.2144169478928,594.150270320555,5,7,8,10.928622486509825,7.5273991907116296,10.599362668729952,1391.936911281136,9.606490405868508,19.812873663569228,0,0.0,0.0,0,0.47
5494,5494.0,0.32,0.32,0.47,393.0477473050282,401.56957393241055,595.8726984475018,5,7,8,10.848584709912476,7.505865542111679,10.634982045480584,1390.4900196849405,9.59319193540944,19.854216406894295,0,0.0,0.0,0,0.47
5495,5495.0,0.32,0.32,0.47,390.491228661616,400.93797220573185,597.6013826965999,5,7,8,10.767525509363605,7.4843676185415475,10.670663894750842,1389.0305835639476,9.579675601730779,19.897561237848826,0,0.0,0.0,0,0.47
5496,5496.0,0.32,0.32,0.47,387.906672313856,400.3198123670185,599.3363771265699,5,7,8,10.685566378401289,7.462908523297529,10.706410074207046,1387.5628618074443,9.565973607437277,19.942903820338444,0,0.0,0.0,0,0.47
5497,5497.0,0.32,0.32,0.47,385.2977836869402,399.71528354046916,601.0777373784729,5,7,8,10.602819661590987,7.441491100185806,10.742222454767415,1386.090804605882,9.552115782369743,19.990240686247425,0,0.0,0.0,0,0.47
5498,5498.0,0.32,0.32,0.47,382.6680036741235,399.12456564491436,602.8255206191627,5,7,8,10.519389598731962,7.420117975752025,10.778102919727441,1384.6180899382005,9.538129859087176,20.039569221170318,0,0.0,0.0,0,0.47
5499,5499.0,0.32,0.32,0.47,380.02053801027284,398.5478316313005,604.5797854801128,5,7,8,10.435373220785433,7.398791600577626,10.814053363804339,1383.1481551216862,9.524041710920262,20.090887655266794,0,0.0,0.0,0,0.47
5500,5500.0,0.32,0.32,0.9836845757836153,377.35838220518144,397.9852496875699,606.3405919913902,5,7,8,10.350861111431675,7.377514289644298,10.850075692095732,1381.6842238841416,9.509875556071714,20.144195059095278,0,0.0,0.0,1,0.9836845757836153
5501,5501.0,0.32,0.32,0.950290634014648,374.68434254063743,397.4369854105036,608.1080015105465,5,7,8,10.26593804947061,7.356288261770211,10.886171818947766,1380.2293294616875,9.49565413156633,20.199491344256437,0,0.0,0.0,1,0.950290634014648
5502,5502.0,0.32,0.32,0.9516220091792456,372.0010536442145,396.9032039441084,609.8820766461608,5,7,8,10.180683547548718,7.335115678122298,10.922343666727212,1378.7863342344835,9.481398840920868,20.25677726867316,0,0.0,0.0,1,0.9516220091792456
5503,5503.0,0.32,0.32,0.973989632861107,369.31099313738076,396.38407208409524,611.662881175758,5,7,8,10.095172302230255,7.313998679809003,10.958593164491873,1377.3579463972337,9.467129879287464,20.316054446344108,0,0.0,0.0,1,0.973989632861107
5504,5504.0,0.32,0.32,0.9351560553395362,366.6164938238721,395.87976034788664,613.4504799578079,5,7,8,10.00947456947596,7.292939424555817,10.994922246553354,1375.9467341295667,9.452866339584867,20.37732536142944,0,0.0,0.0,1,0.9351560553395362
5505,5505.0,0.32,0.32,0.9769905889876055,363.9197538426198,395.3904450095167,615.2449388374836,5,7,8,9.923656478336744,7.271940122465151,11.031332850925676,1374.5551376896199,9.438626302817259,20.440593386554244,0,0.0,0.0,1,0.9769905889876055
5506,5506.0,0.32,0.32,0.9495313317213939,361.2228451626702,394.91631009857474,617.0463245458452,5,7,8,9.837780294257177,7.251003070857768,11.067826917653111,1373.18547980709,9.424426915425759,20.505862805249063,0,0.0,0.0,1,0.9495313317213939
5507,5507.0,0.32,0.32,0.9192685379468215,358.52772074896086,394.45754936219765,618.8547045920748,5,7,8,9.751904641919833,7.230130688190664,11.104406387009757,1371.839974703233,9.410284456150594,20.573138838480105,0,0.0,0.0,1,0.9192685379468215
5508,5508.0,0.32,0.32,0.9157647317658355,355.8362206801096,394.0143681888488,620.6701471483744,5,7,8,9.66608469612338,7.209325547040625,11.141073197563228,1370.520736017333,9.396214394520355,20.642427675258478,0,0.0,0.0,1,0.9157647317658355
5509,5509.0,0.32,0.32,0.9773594568831571,353.15007745421644,393.5869854923716,622.4927209271109,5,7,8,9.580372347826144,7.1885904061382035,11.177829284094223,1369.2297838736988,9.382231442742595,20.71373650735178,0,0.0,0.0,1,0.9773594568831571
5510,5510.0,0.32,0.32,0.9144454333525502,350.4709206772156,393.1756355544936,624.3224950497597,5,7,8,9.494816351237159,7.167928241430192,11.214676575363296,1367.969051281469,9.368349602455178,20.787073568155385,0,0.0,0.0,1,0.9144454333525502
5511,5511.0,0.32,0.32,0.9324489148906925,347.80028129108473,392.7805698236009,626.159538907163,5,7,8,9.409462456714031,7.14734227614189,11.251616991715277,1366.7403900218487,9.35458220751428,20.862448175812638,0,0.0,0.0,1,0.9324489148906925
5512,5512.0,0.32,0.32,0.9367304032401237,345.1395954665835,392.40205866720305,628.0039220105979,5,7,8,9.324353533243068,7.1268360098018215,11.288652442511644,1365.5455761443845,9.340941963746063,20.93987078070403,0,0.0,0.0,1,0.9367304032401237
5513,5513.0,0.32,0.32,0.9238395556153275,342.49020825706157,392.04039307505593,629.8557138331,5,7,8,9.23952968342855,7.106413246182749,11.325784823380065,1364.3863151652176,9.327440986373126,21.01935301745267,0,0.0,0.0,1,0.9238395556153275
5514,5514.0,0.32,0.29,0.9351114695841591,339.8533770860954,373.6087760375498,650.1657320518259,5,6,9,9.155028353200677,8.366472611778795,10.047169169726482,1363.627885175471,9.319924998210723,21.04642535814382,1,0.05,0.0,1,0.9351114695841591
5515,5515.0,0.32,0.29,0.9694154053380069,337.23027512197837,373.52523298258063,652.297527376174,5,6,9,9.070884437856105,8.35603390153701,10.089685787154338,1363.0530354807333,9.31488988414458,21.053980701921176,0,0.0,0.0,1,0.9694154053380069
5516,5516.0,0.32,0.29,0.9111746274848057,334.62199457599553,373.4555239236155,654.4372318868241,5,6,9,8.987130385559144,8.345617843213734,10.132210304417589,1362.514750386435,9.30996258634182,21.064274619499376,0,0.0,0.0,1,0.9111746274848057
5517,5517.0,0.32,0.29,0.9761738739616549,332.0295499485582,373.4000583928108,656.5848251407497,5,6,9,8.903796299043245,8.335228821378069,10.174743689995774,1362.0144334821186,9.305152381672332,21.077301931323017,0,0.0,0.0,1,0.9761738739616549
5518,5518.0,0.32,0.29,0.9785238418859646,329.4538812372594,373.35927642698255,658.7402859004678,5,6,9,8.820910035949826,8.324871779767198,10.217286914234277,1361.5534435647098,9.30046815432304,21.093060159745168,0,0.0,0.0,1,0.9785238418859646
5519,5519.0,0.32,0.29,0.9397809258553239,326.8958571132362,373.33364975660885,660.9035919988913,5,6,9,8.738497308008922,8.314552243686927,10.259840945549257,1361.1330988687364,9.295918425605475,21.11154959112195,0,0.0,0.0,1,0.9397809258553239
5520,5520.0,0.32,0.29,0.9222890319248508,326.9515667780344,375.00452849825615,657.6953736952538,5,6,9,8.737777121376471,8.348119640509706,10.199857970316447,1359.6514689715443,9.27881625913943,21.187099880348534,0,0.0,0.0,1,0.9222890319248508
5521,5521.0,0.32,0.29,0.9580672326356064,326.99752081526503,376.70465989818643,654.5283750462709,5,6,9,8.736779354553502,8.382099812206048,10.140338653476523,1358.2305557597224,9.261977176364622,21.2651874137483,0,0.0,0.0,1,0.9580672326356064
5522,5522.0,0.32,0.29,0.9195738044691916,327.0330478578953,378.4351179835835,651.402833966481,5,6,9,8.735483647795789,8.416513570266394,10.081282700877606,1356.8709998079598,9.245402198423788,21.345877910733297,0,0.0,0.0,1,0.9195738044691916
5523,5523.0,0.32,0.29,0.9391935488862602,327.0574773502624,380.1970209507562,648.3189852749433,5,6,9,8.733869641116675,8.451382714133812,10.02268972862273,1355.573483575962,9.229092602399541,21.42924001140537,0,0.0,0.0,1,0.9391935488862602
5524,5524.0,0.32,0.29,0.9866743344720778,327.070140777798,381.99153216607874,645.3844934998888,5,6,9,8.731917012265196,8.486730057029863,9.966857473319617,1354.4461664437654,9.214084133169086,21.512561066755634,0,0.0,0.0,1,0.9866743344720778
5525,5525.0,0.32,0.29,0.9896371578066909,327.0703729720937,383.81986084768914,642.6441542719723,5,6,9,8.729605516896948,8.522579443905766,9.914730913061199,1353.5343880917553,9.200804123273507,21.594805610122297,0,0.0,0.0,1,0.9896371578066909
5526,5526.0,0.32,0.29,0.9717683913083669,327.0575134878043,385.6832623320804,639.9501512674813,5,6,9,8.726915030833114,8.55895575911572,9.86313915059439,1352.690927087366,9.187828103210471,21.679907582274872,0,0.0,0.0,1,0.9717683913083669
5527,5527.0,0.32,0.29,0.9348769207936614,327.03090804698377,387.58303780691665,637.3026921338208,5,6,9,8.723825594275723,8.59588492083683,9.812081003414342,1351.9166379877213,9.175158326356435,21.76794980328599,0,0.0,0.0,1,0.9348769207936614
5528,5528.0,0.32,0.29,0.9650132039332874,326.98991004551095,389.5205333633118,634.7019821887112,5,6,9,8.720317457819046,8.633393858554335,9.761555243980082,1351.2124255975339,9.162797381812098,21.85901869774873,0,0.0,0.0,1,0.9650132039332874
5529,5529.0,0.27,0.34,0.966432509238721,307.94976480341825,410.54942162233397,632.1482243056832,4,7,9,10.97331183966082,7.391275268185,9.711560605350343,1350.647410731435,9.15181098420457,21.943781200679034,1,0.05,0.0,1,0.966432509238721
5530,5530.0,0.27,0.34,0.941027335613092,307.980296110313,412.6519516930384,629.6416187473544,4,7,9,10.975800851956869,7.428285035474394,9.6620957864952,1350.2738665507059,9.143003036730253,22.015211105458203,0,0.0,0.0,1,0.941027335613092
5531,5531.0,0.27,0.25,0.9612710907668928,307.99222108714275,396.9472869769226,645.2545955824053,4,6,10,10.977541597561848,8.822425239430428,8.59173366825126,1350.194103646471,9.138102725467128,22.055620192209496,1,0.05,0.0,1,0.9612710907668928
5532,5532.0,0.27,0.25,0.9108582115980541,307.9850019398289,399.3280305673354,643.0531435643904,4,6,10,10.978514206414875,8.877472019506293,8.554936400557704,1350.3661760715547,9.136412647413714,22.071833605752396,0,0.0,0.0,1,0.9108582115980541
5533,5533.0,0.27,0.25,0.9267246126881793,308.0351865325098,401.75151298257595,640.9020638493014,4,6,10,10.982186511974058,8.933201176146454,8.51864064053453,1350.6887633643873,9.135717975506013,22.090331412972354,0,0.0,0.0,1,0.9267246126881793
5534,5534.0,0.27,0.25,0.9520070642373809,308.05910504662404,404.2192576605163,638.801561430233,4,6,10,10.984786226852751,8.989645385411425,8.4828449552618,1351.0799241373734,9.135273338624877,22.11275226433008,0,0.0,0.0,1,0.9520070642373809
5535,5535.0,0.27,0.25,0.9231001043406637,308.05599949291485,406.7327854216944,636.7518367742272,4,6,10,10.9862821198827,9.046837102826098,8.44754789910056,1351.5406216888364,9.13508150437465,22.1391951265833,0,0.0,0.0,1,0.9231001043406637
5536,5536.0,0.27,0.25,0.9232725494301227,308.02539945142956,409.293596375712,634.7530853596211,4,6,10,10.986655758091356,9.104808112707696,8.412748017035536,1352.0720811867625,9.13514759394835,22.169759152571284,0,0.0,0.0,1,0.9232725494301227
5537,5537.0,0.27,0.25,0.976904343244019,307.96685672345507,411.9031467901532,632.805497174522,4,6,10,10.985889502343833,9.163588951169634,8.37844384782449,1352.6755006881303,9.135476509731902,22.20454894791677,0,0.0,0.0,1,0.976904343244019
5538,5538.0,0.27,0.25,0.9891306402146884,307.87994705374354,414.56281973306676,630.9092561796275,4,6,10,10.983966570686485,9.223208172963021,8.344633926966393,1353.3520229664377,9.1360727295094,22.243674840444434,0,0.0,0.0,1,0.9891306402146884
